id,month,site,Dilution,endpoint,treatment,rep,tag,micro,ana,cylindro,aphanizomenon_biovolume,aphanocapsa_biovolume,dolichospermum_biovolume,filamentous_biovolume,merismopedia_biovolume,microcystis_biovolume,Aulacoseira_cell/ml,Pennate diatoms_cell/ml,Centric diatom_cell/ml,Dinoflagellates_cell/ml,Unicellular greens_cell/ml,Colonial greens_cell/ml,Unidentified_cell/ml,Pediastrum_cell/ml,Desmodesmus_cell/ml,Chla,Phyco,srp,TN,TP,N-NO3,N-NH4,Inorganic_N ,N/P,temp,spc,sal,odo,ph,fdom rfu
-1,0,1,0,-1,0,1,0,-0.22673041819159814,-0.034378939774358096,-1.416589805086142,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.9535689237471069,0.5657461602220524,0.15666249015812345,0.29173967858744726,-0.13557893973569338,-0.2649302846386734
-1,0,1,0,-1,1,1,0,-0.22673041819159814,-0.034378939774358096,-1.416589805086142,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,1.1171549048060405,0.5700724638608498,0.15666249015812345,0.15221682186660102,-0.1509823737333488,-0.41012115938921595
-1,0,-1,0,0,-1,0,0,-0.3089222619853431,-0.9168438816102807,0.5154081849663971,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-0.223705836825899,-0.7753660599314931,-1.253359277178434,-1.505060810219185,-1.213443349556495,-0.5421222796090508,-0.46353894561096204,-0.3068125805408856,-0.9923766362618447,0.5552955855732231,-0.7712025052731593,-1.6358718427609578,-1.6287124244677877,-2,-0.683304719652123,0.6736505761779314,2.1796024845727313,-0.6682051621592153,0.028627390839605103,-0.2834223667738382,-0.9239510216904521,-7.651984736275643,-12.75707503709245,-2.1813263724086736,-9.28840517751181,-14.532567211940151,-4.015622610680158
-1,0,-1,0,0,0,0,0,-1.0545197021143147,-1.0228366791140338,-1.416589805086142,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-0.223705836825899,-0.7753660599314931,0.5237275602784913,-1.505060810219185,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,-0.9233051276753526,-0.7648623234637559,-0.3279529511132583,-0.7712025052731593,-1.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,-7.651984736275643,-12.75707503709245,-2.1813263724086736,-9.28840517751181,-14.532567211940151,-4.015622610680158
-1,0,-1,0,0,0,0,0,1.863290752563629,-0.42451967230974885,0.27533532929136834,-0.7037848400895296,-1.0756853462603972,0.5704591348662384,0.12747369414934043,-0.7753660599314931,0.4175351633639268,0.12982688980813858,-0.4962243473997391,-0.5421222796090508,-0.46353894561096204,0.047618470022616155,-0.5735746935477382,0.5552955855732231,-0.7712025052731593,-0.41807883970557297,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,-7.651984736275643,-12.75707503709245,-2.1813263724086736,-9.28840517751181,-14.532567211940151,-4.015622610680158
-1,0,-1,0,0,1,0,0,1.851549060593094,0.9896186319600973,0.0801201101764932,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-1.7559299939578081,-0.7753660599314931,0.4175351633639268,-0.3716181903489774,-1.213443349556495,-0.3799854761967299,-0.46353894561096204,-0.6166322278488308,-1.048687350911777,1.435770980854514,0.15394840058685533,-0.8405117001776956,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,-7.651984736275643,-12.75707503709245,-2.1813263724086736,-9.28840517751181,-14.532567211940151,-4.015622610680158
-1,0,0,0,0,-1,0,0,2.4151502751787732,-0.02090917355952346,-0.5331250550955956,1.356161862600896,1.0859765702987414,1.2471216167287527,1.5075547644064657,1.5522319185181628,-1.253359277178434,0.8153706085228895,0.9473318588826979,-1.3196418823029874,-0.46353894561096204,1.418553421206291,0.47264166878099256,4.926047927883078,1.7248154113302145,1.3570217209340432,0.41906465891183475,0,2.513061729187209,1.4012853571669903,3.3865463794923594,-0.9127160946566854,-0.4314410629776155,-0.7194839254633192,0.38061728409204604,0.6519050266357224,-0.1998299011715555,-0.26734347245661905,1.0325703831456847,0.28420891870374493,1.3186835440567144
-1,0,0,0,0,0,0,0,0.13139118690971888,0.3022513133036836,-0.024854258054501432,-0.7037848400895296,1.0963633772950856,1.2077081931848896,1.665051310529078,1.5935331468699208,0.9384536702885996,1.2931408484392788,0.9473318588826979,0.6929199869661505,-0.46353894561096204,0.822296024419613,0.9463164641934506,3.889375414868694,1.3956082149527842,1.2493423119343376,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.9799858581656226,-0.2524769104191336,-0.29475113632839534,2.5330230147463526,0.3713942829752817,1.118303320709489
-1,0,0,0,0,0,0,0,0.5247378679226409,-0.871842082798348,0.03045530141039188,1.450894554496803,1.0765068017322668,1.3306083872215593,0.8901459665636469,-0.7753660599314931,-1.253359277178434,1.3427077047614704,1.1851761796529758,0.42909014462514156,2.0279231195779746,0.3283880228804005,1.0573063816633168,-0.3279529511132583,1.3797384478697496,1.3239657011117087,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.5976968220014504,-0.52344450751342,-0.36421448922243704,1.0407727781212122,0.8074479912705103,0.9250571222901105
-1,0,0,0,0,1,0,0,0.1137786489539164,-1.0000061792884907,-1.416589805086142,1.2159667767448032,0.6501466098862096,1.2118727509591825,0.8980848801877717,1.3540613429403934,0.8726447651662191,1.1115297211973696,0.29144075716771145,0.829523503119404,-0.46353894561096204,0.5478718643504736,1.015603146779021,-0.3279529511132583,0.7760847133867411,1.311610108141398,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,-7.651984736275643,-12.75707503709245,-2.1813263724086736,-9.28840517751181,-14.532567211940151,-4.015622610680158
-1,0,1,0,0,-1,0,0,0.8769886270386904,-1.2901487019900546,-0.5331250550955956,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-0.223705836825899,-0.7753660599314931,-1.253359277178434,-1.505060810219185,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,-4.746022294259086,-1.8744740688850832,1.9450055597783107,-0.7712025052731593,-0.8405117001776956,-1.5448924293871433,-2,-0.6057507399146697,0.5023948849313798,-0.08966386986619614,-0.6078265645974468,0.35412496754419304,-0.04421286382653451,-0.9094664936235954,0.6417757211333898,0.5514152413667309,0.1445335899812348,0.003751780197367571,-0.1509823737333488,-0.2911646372328273
-1,0,1,0,0,0,0,0,-0.44982256563176287,-0.9924103760109146,2.8543229913452026,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-1.7559299939578081,-0.7753660599314931,-1.253359277178434,-1.505060810219185,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,-4.746022294259086,-3.1370585596408875,-0.3279529511132583,-0.7712025052731593,-1.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.9623523768982875,0.568107246569633,0.15666249015812345,-0.09768075710346422,-0.1509823737333488,-0.3388977121404045
-1,0,1,0,0,0,0,0,1.698907064976139,-1.134106010317258,3.495326866404497,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-0.223705836825899,-0.7753660599314931,0.39690054350827514,-1.505060810219185,-1.213443349556495,-0.25892474526958725,-0.46353894561096204,0.15519165290700207,-0.4524276512196577,-0.3279529511132583,-0.7712025052731593,-0.8405117001776956,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.6466287333265194,0.5505219775369139,0.1445335899812348,0.14245243883661332,-0.07425721319854578,-0.474753642504682
-1,0,1,0,0,1,0,0,0.16661626282132388,-0.9734521593944812,3.1194720429916982,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-0.223705836825899,-0.7753660599314931,0.15405722402439598,-1.505060810219185,-0.7234475644942209,-0.7884494195019873,-0.46353894561096204,-0.6166322278488308,-0.8131757015740224,-0.3279529511132583,0.6625544913946635,-0.8405117001776956,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.9634290560915196,0.567025465057316,12.431143580496384,0.06365722668213399,-0.12020481771387659,-0.31783828306615985
-1,0,-1,0,0,-1,0,0,0.34274164237934845,-0.7052906192436226,3.140148079140521,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-0.07249140693911782,-0.7753660599314931,0.8257490693780515,-0.9050268708575635,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,-0.7508226341617813,-1.1584764547924402,-0.3279529511132583,-0.7712025052731593,-1.6358718427609578,-1.5153008712222196,-2,-0.6057507399146697,0.08804726083651751,-0.2023125540297543,-0.6078265645974468,0.028627390839605103,-0.2487789296567492,-0.9026530642892886,0.5706641066488991,0.5196832013540399,0.13236293791419076,0.06861774100179484,-0.15869511769328257,-0.41965043317543205
-1,0,-1,0,0,0,0,0,0.8300218591565505,-0.2081233987740283,2.6074054702304457,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-1.7559299939578081,-0.7753660599314931,-1.253359277178434,-1.505060810219185,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,-0.24021734217269558,-0.8006741785383735,-0.3279529511132583,-0.7712025052731593,-1.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.8625101086455486,0.5364695337508051,0.13236293791419076,-0.04164347449218284,-0.15869511769328257,-0.4813634950763244
-1,0,-1,0,0,0,0,0,0.9944055467440404,0.45275197325208577,0.6897902986305969,0.8825800717109921,-1.0756853462603972,-0.8908448938473692,-0.07249140693911782,-0.7753660599314931,-1.253359277178434,-0.7799012990650127,-0.4962243473997391,-1.3196418823029874,-0.46353894561096204,0.12309752096409037,-0.7648623234637559,-0.3279529511132583,-0.7712025052731593,-1.0528624046467716,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.6261167069438837,0.5211973482024247,0.13236293791419076,0.16196255276865376,-0.08954406484445893,-0.2911646372328273
-1,0,-1,0,0,1,0,0,-0.6024645612487176,0.2406030303973025,0.4695409172684964,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.816357145780227,0.5286486207037537,0.13236293791419076,0.2727205006405037,-0.1125287138732904,-0.43566033863191495
-1,0,0,0,0,0,0,0,0.11964949493918389,-0.6760388127650915,0.5154081849663971,-0.7037848400895296,0.9144436826175643,1.2077081931848896,0.5954640944458695,1.6258604345924788,-1.253359277178434,1.1674051046009861,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,0.4969239810125122,1.19416233365,-0.3279529511132583,1.3572992359367544,1.404223947670125,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.849863311034909,-0.2745998874789079,-0.3085350560648086,3.044802749338409,0.3858341414831592,1.1411895151189955
-1,0,0,0,0,0,0,0,-0.6846564050424626,-0.2634132357976596,1.240454648817136,1.3537465090068217,0.8550149982964869,1.2231180596615647,0.7618347147274114,1.5255459367759636,-1.253359277178434,1.195396192149548,-1.213443349556495,0.42909014462514156,2.0279231195779746,1.0492221284503838,1.5834803592177373,-0.3279529511132583,1.6052732714451374,1.4948928250076587,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.7020675274295746,-0.39114225002547975,-0.350212209795117,0.8826265390389579,0.6763021171321851,1.0602358660019422
-1,0,0,0,0,1,0,0,-0.23847211016213313,-1.4653624602299562,1.4258728371629164,-0.7037848400895296,0.9808925818551497,0.8774208107176794,0.8178120875920782,1.1916790275082452,-1.253359277178434,1.079503721730763,-1.213443349556495,0.4638449287198982,-0.46353894561096204,0.5919738236130917,0.9666466851822849,-0.3279529511132583,1.434848552494218,1.07028189218747,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.8378011418872673,-0.14502263104741753,-0.2401466388557308,1.5326196864157025,0.3424369090196796,1.3367675627328859
-1,0,1,0,0,-1,0,0,1.15878923433153,-1.4653624602299562,1.070753420857046,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-1.5601170700054168,-2,-0.683304719652123,-1.2340105935176617,-0.5299166156774048,-0.6078265645974468,-0.5349076414048833,-0.6026318513006768,-0.9182441438334442,0.7156858413541479,0.5563697907039219,0.15666249015812345,-0.13366399949473037,-0.1896199351050924,-0.43566033863191495
-1,0,1,0,0,0,0,0,2.972880643779185,-1.2586972913839027,2.449491666793272,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,-7.651984736275643,-12.75707503709245,-2.1813263724086736,-9.28840517751181,-14.532567211940151,-4.015622610680158
-1,0,1,0,0,1,0,0,1.886774136504699,-0.4033220710959336,3.1194720429916982,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-3.0531457306615213,0,-1.691410356195,-2.2819750390484037,-1.5299166156774047,-1.9127160946566852,-1.6509574163549243,-1.8606525556559705,-1.9284250787052928,0.8539520596846427,0.5610147091549722,0.15666249015812345,0.16196255276865376,-0.1278882217018689,-0.2911646372328273
-1,0,-1,0,0,-1,0,0,2.6441132686042055,-1.0228366791140338,-0.16055665814343847,-1.7037848400895297,-2.0756853462603972,-1.8908448938473692,-2.755929993957808,-1.775366059931493,-2.253359277178434,-2.505060810219185,-2.2134433495564947,-2.3196418823029874,-1.463538945610962,-5.746022294259086,-4.137058559640888,-1.3279529511132582,-1.7712025052731593,-2.6358718427609578,-0.30707542072212074,0,-0.691410356195,-0.3391245374778134,-0.34480123906549953,-0.7288804616372858,-0.47731292606463355,-0.638952943109972,-0.9229963421346011,0.6187776018722118,0.5209955352700373,0.13236293791419076,0.008770854459361144,-0.1509823737333488,-0.375660240229903
-1,0,-1,0,0,0,0,0,1.0589848525819825,-1.4613376908999227,-0.24882922710321437,-0.7037848400895296,0.3703668432757959,-0.8908448938473692,0.41887192572420495,0.35618630580260974,-1.253359277178434,-0.251706944604361,-0.008073421126774814,-0.3799854761967299,-1.463538945610962,-0.4259534877107847,-1.3302968166808034,3.17456759292834,-0.7712025052731593,-0.29309732497062513,-0.30707542072212074,0,-0.5866511017732653,0.4557724733357709,-0.3747790232753227,1.3384808399379668,1.7634294138952185,1.8220097885312054,2.176828816936495,0.6275995493783584,0.5242218397381662,0.13236293791419076,0.02879792070891224,-0.1741427298267986,-0.42603509977538445
-1,0,-1,0,0,0,0,0,1.9043866744605016,-1.3573936838291056,0.8151644925120388,-0.7037848400895296,0.6669065799593873,1.0588552674693907,0.5272752452626209,-0.7753660599314931,0.5729599270079845,-0.09092096360123444,-1.213443349556495,-0.3634851322104616,-0.46353894561096204,0.21724188248489568,-0.06607370036156422,3.142814773219523,0.5115496534755329,0.5668546983542015,0.757045648708923,0,1.238994460488275,0.6824167106064601,0.969756029539606,2.2314528752738907,1.6203244754857735,2.2054130583053295,0.4967845150942103,-6.651984736275643,-11.75707503709245,-1.1813263724086736,-8.28840517751181,-13.532567211940151,-1.8792760816900667
-1,0,-1,0,0,1,0,0,-0.15628026636838815,0.7761009425262281,0.5786682718505192,-0.7037848400895296,-1.0756853462603972,-0.8908448938473692,-1.7559299939578081,-0.7753660599314931,-1.253359277178434,-1.505060810219185,-1.213443349556495,-1.3196418823029874,-0.46353894561096204,-1.8061641653496971,-1.3302968166808034,-0.3279529511132583,-0.7712025052731593,-1.6358718427609578,-0.5978610248233361,0,0.7473083622515291,-0.37539005081927607,0.534834123316132,-1.9127160946566852,-0.47731292606463355,-0.8606525556559704,-0.9284250787052927,0.6984185477440411,0.5245240105642505,0.13236293791419076,0.06861774100179484,-0.1125287138732904,-0.42603509977538445
-1,0,0,0,0,-1,0,0,0.14900372486552138,0.6687248871716229,0.24149837115849807,1.5979945753409848,1.2200247292289745,1.408014640771745,0.946796270739497,1.5953148589611446,-1.253359277178434,1.2016866780131303,-1.213443349556495,-1.3196418823029874,2.598430496901636,1.0088835699543626,0.8000651783018821,-0.3279529511132583,1.3572992359367544,1.436748024043088,0.824927810346008,0,1.435069055180405,1.5114346308336226,3.660891645673189,-0.9127160946566854,-0.47731292606463355,-0.748983632326838,0.27527140782636644,0.6519050266357224,-0.1998299011715555,-0.26734347245661905,1.0325703831456847,0.28420891870374493,1.3186835440567144
-1,0,0,0,0,0,0,0,-0.3206639539558781,-0.2081233987740283,0.12532513537255946,1.491089430746236,1.162732582546227,1.3420851476768514,0.8980848801877717,1.632676740392851,-1.253359277178434,0.9657150625527035,0.7690433271289464,1.1603192228833106,2.598430496901636,0.8307378467966445,1.5638547390771311,4.347972749025195,1.7280872397445486,1.4941356642453265,1.5819959667536265,0,-0.5866511017732653,1.9593301176946476,3.9028249215112405,-0.7892441512120677,0.5661836486886764,-0.010319632801624857,1.3714421402430979,0.666124913398998,-0.33403611805006933,-0.3223729247439213,1.912570608717425,0.42182127753091603,1.0652610190152476
-1,0,0,0,0,0,0,0,1.0237597766703774,-1.2744076395431303,0.24149837115849807,-0.7037848400895296,0.8201052867084687,-0.8908448938473692,0.5813758193757084,1.3959717937414122,-1.253359277178434,0.8887113222913412,0.3420608443658498,0.5569190140043718,-0.46353894561096204,0.10651220568428266,0.6034866236861377,-0.3279529511132583,1.5089268116854118,0.895613997353133,1.5537580568532008,0,-0.11949743256241953,1.9534352351446336,3.929019822720196,-0.8431496332955776,1.6203244754857735,0.6347817034251695,0.7321242799539861,0.8638672755589154,-0.3138991596728889,-0.3223729247439213,1.909115215035833,0.44333686597119953,1.170810528203605
